VisitYear,VisitMonth,Rating,Continent,Country,CityName,Attraction,AttractionType,VisitMode
2013,11,2,2,81,4348,11,14,1
2016,4,4,4,144,3789,11,14,1
2015,2,4,4,127,2825,11,14,1
2014,7,5,4,144,3789,11,14,4
2013,8,5,4,144,3789,11,14,0
2014,4,5,2,122,4406,11,14,2
2019,2,4,4,144,3789,11,14,3
2019,2,4,4,144,3789,11,14,3
2019,2,5,4,144,3789,11,14,3
2015,6,4,2,122,4406,11,14,4
2015,6,4,2,122,4406,11,14,4
2015,6,5,2,122,4406,11,14,4
2017,7,4,4,144,3789,11,14,0
2017,8,5,2,62,5428,11,14,2
2018,3,4,2,62,5428,11,14,2
2018,5,4,2,62,5428,11,14,2
2017,12,4,2,62,5428,11,14,2
2017,12,3,2,62,5428,11,14,2
2018,1,4,2,62,5428,11,14,2
2018,5,4,2,62,5428,11,14,2
2018,4,4,2,62,5428,11,14,2
2018,2,4,2,62,5428,11,14,1
2018,9,3,4,144,3789,11,14,3
2018,9,3,4,144,3789,11,14,3
2018,5,5,4,144,3789,11,14,1
2016,6,3,4,144,3789,11,14,2
2016,6,2,4,144,3789,11,14,2
2016,6,4,4,144,3789,11,14,2
2016,6,5,4,144,3789,11,14,2
2015,7,3,4,144,3789,11,14,1
2015,7,3,4,144,3789,11,14,1
2017,4,4,4,144,3789,11,14,1
2017,4,1,4,144,3789,11,14,1
2017,4,4,4,144,3789,11,14,1
2017,8,3,2,69,2487,11,14,3
2014,10,4,4,144,3789,11,14,2
2014,8,4,4,144,3789,11,14,3
2015,1,3,4,144,3789,11,14,3
2018,3,5,4,144,3789,11,14,2
2018,7,5,4,144,3789,11,14,1
2018,7,4,4,144,3789,11,14,1
2018,7,4,4,144,3789,11,14,1
2018,4,5,4,144,3789,11,14,2
2018,7,5,4,144,3789,11,14,1
2018,7,4,4,144,3789,11,14,1
2018,7,3,4,144,3789,11,14,1
2018,7,5,4,144,3789,11,14,1
2018,7,4,4,144,3789,11,14,1
2018,3,5,4,144,3789,11,14,2
2017,7,5,4,132,4691,11,14,4
2017,7,5,4,132,4691,11,14,4
2017,7,4,4,132,4691,11,14,4
2016,6,4,4,144,3789,11,14,4
2016,6,4,4,144,3789,11,14,4
2016,1,5,4,144,3789,11,14,3
2016,3,5,4,144,3789,11,14,2
2015,7,5,4,144,3789,11,14,1
2013,12,5,4,144,3789,11,14,1
2019,4,5,4,144,3789,11,14,3
2017,11,3,4,144,3789,11,14,2
2017,11,4,4,144,3789,11,14,2
2017,11,3,4,144,3789,11,14,2
2017,11,4,4,144,3789,11,14,2
2017,11,4,4,144,3789,11,14,2
2017,11,4,4,144,3789,11,14,2
2017,11,3,4,144,3789,11,14,2
2016,3,5,4,144,3789,11,14,2
2016,4,4,4,144,3789,11,14,3
2019,3,4,4,144,3789,11,14,3
2019,3,4,4,144,3789,11,14,3
2019,3,3,4,144,3789,11,14,3
2014,4,4,4,144,3789,11,14,1
2016,10,4,4,144,3789,11,14,3
2018,5,5,4,144,3789,11,14,2
2018,2,5,4,144,3789,11,14,2
2018,2,3,4,144,3789,11,14,2
2013,9,5,4,144,3789,11,14,3
2013,7,5,4,144,3789,11,14,4
2013,9,5,4,144,3789,11,14,3
2013,9,5,4,144,3789,11,14,3
2015,5,3,4,144,3789,11,14,3
2016,8,5,4,144,3789,11,14,3
2016,2,5,4,144,3789,11,14,3
2016,2,2,4,144,3789,11,14,3
2016,2,4,4,144,3789,11,14,3
2016,2,3,4,144,3789,11,14,3
2016,5,4,4,144,3789,11,14,2
2018,4,4,4,144,3789,11,14,4
2018,4,5,4,144,3789,11,14,4
2018,4,5,4,144,3789,11,14,4
2017,8,5,1,145,3302,11,14,3
2017,8,2,1,145,3302,11,14,3
2017,8,5,1,145,3302,11,14,3
2017,8,2,1,145,3302,11,14,3
2017,8,2,1,145,3302,11,14,3
2017,8,4,1,145,3302,11,14,3
2013,9,5,4,144,3789,11,14,2
2017,1,5,4,144,3789,11,14,1
2017,1,2,4,144,3789,11,14,1
2015,12,4,4,144,3789,11,14,1
2015,12,3,4,144,3789,11,14,1
2015,12,3,4,144,3789,11,14,1
2015,12,3,4,144,3789,11,14,1
2018,5,4,4,144,3789,11,14,2
2017,1,5,4,144,3789,11,14,2
2017,1,4,4,144,3789,11,14,2
2017,1,3,4,144,3789,11,14,2
2017,1,5,4,144,3789,11,14,2
2017,4,5,2,81,2466,11,14,2
2017,4,5,2,81,2466,11,14,2
2017,4,3,2,81,2466,11,14,2
2017,4,5,2,81,2466,11,14,2
2017,4,4,2,81,2466,11,14,2
2015,12,3,4,144,3789,11,14,2
2015,12,3,4,144,3789,11,14,2
2015,12,5,4,144,3789,11,14,2
2015,12,3,4,144,3789,11,14,2
2015,12,5,4,144,3789,11,14,1
2015,8,3,2,62,4426,11,14,3
2015,8,5,2,62,4426,11,14,3
2015,8,5,2,62,4426,11,14,2
2016,6,5,2,62,4426,11,14,3
2016,2,5,4,144,3789,11,14,2
2016,2,5,4,144,3789,11,14,2
2014,9,5,4,144,3789,11,14,3
2013,2,5,4,144,3789,11,14,1
2014,10,5,4,144,3789,11,14,3
2014,10,4,4,144,3789,11,14,3
2013,2,3,4,144,3789,11,14,1
2016,4,5,4,144,3789,11,14,3
2016,4,5,4,144,3789,11,14,3
2016,4,4,4,144,3789,11,14,3
2016,4,4,4,144,3789,11,14,3
2015,12,5,4,144,3789,11,14,3
2015,12,5,4,144,3789,11,14,3
2015,12,5,4,144,3789,11,14,3
2015,10,5,4,144,3789,11,14,3
2017,2,4,4,144,3789,11,14,2
2013,2,5,4,144,3789,11,14,1
2013,1,4,4,144,3789,11,14,3
2013,2,4,4,144,3789,11,14,3
2013,2,3,4,144,3789,11,14,3
2013,2,3,4,144,3789,11,14,3
2013,2,3,4,144,3789,11,14,3
2016,7,5,2,62,319,11,14,2
2016,7,5,2,62,319,11,14,2
2016,7,5,2,62,319,11,14,2
2016,2,3,2,62,2086,11,14,4
2016,1,4,2,62,2086,11,14,3
2013,3,4,4,144,3789,11,14,2
2014,10,5,4,144,3789,11,14,4
2019,6,2,4,144,3789,11,14,4
2014,8,5,4,98,127,11,14,2
2017,7,5,4,144,3789,11,14,3
2017,8,1,4,144,3789,11,14,3
2016,2,5,4,144,3789,11,14,1
2015,7,3,4,144,3789,11,14,4
2014,12,4,4,144,3789,11,14,2
2014,12,5,4,144,3789,11,14,2
2016,6,5,4,144,3789,11,14,3
2014,8,5,4,144,3789,11,14,2
2014,4,3,4,144,3789,11,14,3
2014,8,5,4,144,3789,11,14,2
2014,8,5,4,144,3789,11,14,2
2013,12,5,4,144,3789,11,14,4
2013,9,2,4,144,3789,11,14,3
2013,9,3,4,144,3789,11,14,3
2013,9,2,4,144,3789,11,14,3
2017,11,5,4,144,3789,11,14,4
2017,11,5,4,144,3789,11,14,4
2014,9,4,4,144,3789,11,14,1
2018,2,5,2,81,2466,11,14,0
2018,2,4,2,81,2466,11,14,0
2018,2,4,2,81,2466,11,14,0
2017,12,3,2,81,2466,11,14,0
2018,2,5,2,81,2466,11,14,0
2017,9,4,4,144,3789,11,14,2
2017,9,5,4,144,3789,11,14,2
2017,9,3,4,144,3789,11,14,2
2017,8,5,4,144,3789,11,14,2
2017,9,4,4,144,3789,11,14,2
2017,9,5,4,144,3789,11,14,2
2017,9,5,4,144,3789,11,14,2
2016,3,5,4,144,3789,11,14,3
2016,3,3,4,144,3789,11,14,3
2017,9,5,4,111,3848,11,14,4
2017,9,4,4,111,3848,11,14,1
2017,9,4,4,111,3848,11,14,1
2017,9,3,4,111,3848,11,14,1
2016,8,4,2,62,2147,11,14,2
2016,5,4,2,62,2147,11,14,2
2016,11,4,4,144,3789,11,14,3
2016,11,4,4,144,3789,11,14,3
2016,5,4,2,62,2147,11,14,2
2017,8,4,2,62,2147,11,14,2
2016,5,3,2,62,2147,11,14,2
2017,8,4,2,62,2147,11,14,2
2016,5,4,2,62,2147,11,14,2
2017,8,4,2,62,2147,11,14,2
2017,8,4,2,62,2147,11,14,2
2016,5,4,2,62,2147,11,14,2
2017,8,3,2,62,2147,11,14,2
2016,5,4,2,62,2147,11,14,2
2016,5,3,2,62,2147,11,14,2
2017,8,4,2,62,2147,11,14,2
2016,5,3,2,62,2147,11,14,2
2015,4,4,2,62,2147,11,14,3
2016,5,4,2,62,2147,11,14,2
2017,8,4,2,62,2147,11,14,2
2016,5,4,2,62,2147,11,14,2
2016,5,4,2,62,2147,11,14,2
2017,8,4,2,62,2147,11,14,2
2019,2,4,2,62,2147,11,14,2
2016,3,5,4,144,3789,11,14,1
2016,7,4,4,144,3789,11,14,0
2017,12,5,4,144,3789,11,14,2
2017,12,3,4,144,3789,11,14,2
2015,10,5,4,144,3789,11,14,3
2015,10,5,4,144,3789,11,14,3
2015,10,5,4,144,3789,11,14,3
2015,10,4,4,144,3789,11,14,3
2016,10,4,2,122,4406,11,14,3
2020,2,4,2,122,4406,11,14,3
2015,5,4,4,144,3789,11,14,2
2016,12,5,4,144,3789,11,14,2
2016,12,5,4,144,3789,11,14,2
2016,2,5,4,144,3789,11,14,2
2016,2,5,4,144,3789,11,14,2
2017,5,5,4,144,3789,11,14,4
2017,5,3,4,144,3789,11,14,3
2017,5,5,4,144,3789,11,14,0
2017,5,3,4,144,3789,11,14,0
2017,5,3,4,144,3789,11,14,3
2017,5,4,4,144,3789,11,14,0
2017,5,5,4,144,3789,11,14,3
2015,3,4,2,62,408,11,14,3
2015,10,3,4,144,3789,11,14,1
2015,10,3,4,144,3789,11,14,1
2018,10,5,4,144,3789,11,14,0
2014,8,5,4,144,3789,11,14,2
2016,12,4,4,144,3789,11,14,3
2016,12,4,4,144,3789,11,14,3
2014,11,4,2,62,2147,11,14,3
2014,11,3,2,62,2147,11,14,4
2017,11,4,4,144,3789,11,14,2
2017,11,4,4,144,3789,11,14,2
2017,11,3,4,144,3789,11,14,3
2017,10,5,4,144,3789,11,14,3
2017,9,4,4,144,3789,11,14,2
2017,9,5,4,144,3789,11,14,2
2018,4,4,2,62,3905,11,14,1
2018,4,3,2,62,3905,11,14,1
2018,4,5,2,62,3905,11,14,1
2018,4,3,2,62,3905,11,14,1
2016,3,4,2,62,3905,11,14,4
2016,3,4,2,62,3905,11,14,4
2016,3,3,2,62,3905,11,14,4
2016,1,5,2,62,3905,11,14,1
2017,8,5,2,62,3905,11,14,2
2017,8,5,2,62,3905,11,14,2
2017,8,4,2,62,3905,11,14,1
2018,1,4,2,62,3905,11,14,3
2017,8,3,2,62,3905,11,14,3
2013,7,2,4,124,2889,11,14,2
2017,10,5,1,145,4201,11,14,4
2016,2,5,1,145,4201,11,14,3
2015,2,4,1,145,4201,11,14,3
2015,2,3,1,145,4201,11,14,3
2015,10,4,1,145,4201,11,14,1
2015,2,5,1,145,4201,11,14,3
2017,10,3,1,145,4201,11,14,4
2015,9,4,1,145,4201,11,14,1
2015,9,4,1,145,4201,11,14,1
2017,11,4,2,62,3905,11,14,1
2014,8,3,2,62,319,11,14,3
2013,3,4,2,62,3905,11,14,3
2014,1,4,2,62,3905,11,14,1
2014,1,2,2,62,3905,11,14,1
2018,6,5,2,61,3176,11,14,1
2018,6,5,2,61,3176,11,14,1
2018,6,5,2,61,3176,11,14,1
2018,6,5,2,61,3176,11,14,1
2018,12,5,2,62,3905,11,14,2
2016,5,5,2,62,3905,11,14,1
2016,5,3,2,62,3905,11,14,1
2013,9,4,3,7,4914,11,14,1
2016,9,5,2,61,3897,11,14,3
2016,9,5,2,61,3897,11,14,3
2016,9,2,2,61,3897,11,14,3
2016,9,5,2,61,3897,11,14,3
2015,6,4,2,62,3905,11,14,4
2015,6,4,2,62,3905,11,14,4
2017,4,4,2,62,3905,11,14,1
2017,6,5,2,62,3905,11,14,2
2017,4,4,2,62,3905,11,14,2
2013,7,4,3,7,2963,11,14,2
2017,3,5,2,62,3905,11,14,3
2017,3,5,2,62,3905,11,14,3
2017,3,5,2,62,3905,11,14,3
2013,12,5,2,62,3905,11,14,1
2015,10,4,2,62,3905,11,14,1
2016,4,4,2,62,3905,11,14,1
2016,4,3,2,62,3905,11,14,3
2018,7,5,2,62,3905,11,14,3
2019,5,4,2,62,3905,11,14,1
2017,5,5,2,62,3905,11,14,2
2017,5,5,2,62,3905,11,14,2
2017,5,5,2,62,3905,11,14,2
2016,3,3,2,62,3905,11,14,2
2018,7,5,2,62,3905,11,14,3
2018,4,5,2,122,4406,11,14,1
2018,4,4,2,122,4406,11,14,1
2018,4,3,2,122,4406,11,14,1
2018,4,3,2,122,4406,11,14,1
2018,4,4,2,122,4406,11,14,1
2018,4,5,2,122,4406,11,14,1
2017,3,5,2,122,4406,11,14,4
2015,6,4,2,62,3905,11,14,3
2015,6,4,2,62,3905,11,14,3
2013,2,4,2,62,3905,11,14,2
2015,11,5,2,62,2698,11,14,4
2015,10,4,4,79,5100,11,14,3
2017,1,3,2,62,3905,11,14,1
2014,12,5,1,145,1689,11,14,2
2014,9,5,2,81,792,11,14,4
2014,11,5,2,81,792,11,14,4
2014,11,4,2,81,792,11,14,4
2014,11,5,2,81,792,11,14,4
2015,2,4,2,62,3905,11,14,2
2015,2,3,2,62,3905,11,14,2
2015,2,3,2,62,3905,11,14,4
2014,10,3,2,62,3905,11,14,4
2016,12,4,2,62,3905,11,14,0
2016,12,4,2,62,3905,11,14,0
2016,12,4,2,62,3905,11,14,0
2016,12,4,2,62,3905,11,14,0
2016,12,4,2,62,3905,11,14,0
2016,12,4,2,62,3905,11,14,0
2016,12,4,2,62,3905,11,14,0
2016,12,4,2,62,3905,11,14,0
2016,12,4,2,62,3905,11,14,0
2016,11,4,2,62,3905,11,14,3
2016,11,4,2,62,3905,11,14,3
2016,11,4,2,62,3905,11,14,3
2016,11,5,2,62,3905,11,14,3
2017,4,4,2,62,3905,11,14,2
2017,4,4,2,62,3905,11,14,2
2014,8,4,2,62,3905,11,14,3
2019,2,4,2,62,3905,11,14,1
2019,2,4,2,62,3905,11,14,1
2018,12,5,2,62,3905,11,14,2
2018,12,4,2,62,3905,11,14,2
2018,12,4,2,62,3905,11,14,2
2014,2,4,2,62,3905,11,14,2
2014,5,5,2,62,3905,11,14,3
2014,5,3,2,62,3905,11,14,3
2014,5,5,2,62,3905,11,14,3
2014,5,3,2,62,3905,11,14,3
2014,5,5,2,62,3905,11,14,3
2014,5,3,2,62,3905,11,14,3
2013,10,1,4,144,2701,11,14,1
2019,10,5,2,62,3905,11,14,1
2016,8,5,2,62,3905,11,14,1
2016,7,2,2,62,3905,11,14,1
2016,10,5,2,62,3905,11,14,3
2017,3,4,2,62,3905,11,14,0
2016,10,4,2,62,3905,11,14,3
2016,10,5,2,62,3905,11,14,3
2018,2,5,2,62,3905,11,14,3
2016,10,5,2,62,3905,11,14,3
2016,11,1,2,62,3905,11,14,1
2019,3,5,2,62,3905,11,14,2
2019,3,5,2,62,3905,11,14,2
2018,5,2,2,109,2818,11,14,2
2016,8,5,2,62,3905,11,14,1
2015,8,3,2,62,3905,11,14,3
2015,8,3,2,62,3905,11,14,3
2017,11,4,2,62,3905,11,14,2
2017,11,4,2,62,3905,11,14,3
2016,5,5,2,62,3905,11,14,3
2016,5,5,2,62,3905,11,14,3
2016,5,5,2,62,3905,11,14,3
2019,1,4,2,62,3905,11,14,4
2018,1,5,2,62,3905,11,14,4
2019,2,5,2,62,3905,11,14,3
2019,2,5,2,62,3905,11,14,3
2017,11,4,4,132,4691,11,14,4
2017,11,5,4,132,4691,11,14,4
2017,11,5,4,132,4691,11,14,4
2017,11,4,4,132,4691,11,14,4
2017,11,4,4,132,4691,11,14,4
2017,11,3,4,132,4691,11,14,4
2015,6,5,2,62,3905,11,14,2
2013,12,4,2,62,3905,11,14,2
2013,8,3,2,62,3905,11,14,2
2013,5,3,2,62,3905,11,14,3
2015,9,5,2,62,3905,11,14,1
2013,5,4,2,62,3905,11,14,3
2014,3,4,2,122,4406,11,14,1
2013,11,4,2,62,3905,11,14,2
2016,8,5,2,62,3905,11,14,3
2016,10,5,2,62,3905,11,14,2
2016,6,5,2,62,3905,11,14,2
2016,6,3,2,62,3905,11,14,2
2016,6,5,2,62,3905,11,14,2
2016,6,5,2,62,3905,11,14,2
2016,6,5,2,62,3905,11,14,2
2016,6,5,2,62,3905,11,14,2
2015,12,4,2,62,3905,11,14,2
2015,10,4,2,62,3905,11,14,2
2017,4,5,2,62,3905,11,14,2
2017,3,5,3,7,2963,11,14,2
2017,3,5,2,62,3905,11,14,3
2017,3,4,2,62,3905,11,14,2
2017,3,4,2,62,3905,11,14,3
2017,3,4,2,62,3905,11,14,2
2017,3,3,2,62,3905,11,14,2
2017,3,3,2,62,3905,11,14,3
2015,12,5,2,62,3905,11,14,2
2014,1,5,2,62,3905,11,14,1
2017,12,5,2,62,3905,11,14,3
2017,12,5,2,62,3905,11,14,3
2017,12,5,2,62,3905,11,14,3
2015,7,5,2,62,3905,11,14,1
2014,4,5,2,62,3905,11,14,1
2015,3,4,2,118,4048,11,14,4
2014,11,5,2,118,4048,11,14,3
2013,12,5,2,118,4048,11,14,4
2015,3,5,2,118,4048,11,14,4
2015,3,4,2,118,4048,11,14,4
2015,3,4,2,118,4048,11,14,4
2013,12,5,2,118,4048,11,14,4
2013,12,5,2,118,4048,11,14,4
2017,10,4,2,81,2466,11,14,2
2017,10,4,2,81,2466,11,14,2
2017,10,4,2,81,2466,11,14,2
2017,10,4,2,81,2466,11,14,2
2017,10,4,2,81,2466,11,14,2
2017,10,4,2,81,2466,11,14,2
2017,10,4,2,81,2466,11,14,2
2017,10,4,2,81,2466,11,14,2
2014,3,3,4,51,225,11,14,4
2014,2,4,4,51,225,11,14,3
2014,2,4,4,51,225,11,14,3
2014,2,3,4,51,225,11,14,3
2018,2,4,4,51,225,11,14,4
2018,2,4,4,51,225,11,14,4
2018,2,5,4,51,225,11,14,4
2018,2,4,4,51,225,11,14,4
2014,4,4,2,122,4406,11,14,3
2014,4,4,2,122,4406,11,14,3
2014,4,3,2,122,4406,11,14,1
2014,4,4,2,122,4406,11,14,3
2014,4,4,2,122,4406,11,14,1
2014,4,3,2,122,4406,11,14,1
2018,11,5,4,51,225,11,14,1
2018,11,4,4,51,225,11,14,1
2018,11,4,4,51,225,11,14,1
2017,9,5,4,51,225,11,14,3
2017,9,4,4,51,225,11,14,3
2017,9,4,4,51,225,11,14,3
2015,10,5,4,51,225,11,14,3
2015,10,3,4,51,225,11,14,2
2015,10,3,4,51,225,11,14,1
2020,1,5,2,81,4348,11,14,2
2020,1,5,2,81,4348,11,14,2
2020,1,4,2,81,4348,11,14,2
2020,1,4,2,81,4348,11,14,2
2014,7,5,4,51,225,11,14,4
2013,11,3,4,51,225,11,14,1
2016,10,4,4,144,4385,11,14,1
2016,10,4,4,144,4385,11,14,1
2018,6,5,2,122,4406,11,14,1
2014,4,3,4,51,225,11,14,4
2013,7,5,3,7,64,11,14,2
2015,5,4,4,51,225,11,14,3
2015,5,4,4,51,225,11,14,3
2015,5,3,4,51,225,11,14,3
2017,1,5,4,51,225,11,14,3
2017,1,4,4,51,225,11,14,3
2017,1,4,4,51,225,11,14,3
2017,1,2,4,51,225,11,14,3
2017,1,5,4,51,225,11,14,3
2017,1,4,4,51,225,11,14,3
2017,8,5,4,51,225,11,14,1
2017,8,5,4,51,225,11,14,1
2017,8,3,4,51,225,11,14,1
2017,8,5,4,51,225,11,14,1
2016,6,4,4,51,225,11,14,2
2016,4,5,4,51,225,11,14,3
2014,11,3,4,51,225,11,14,1
2017,7,4,4,51,225,11,14,3
2017,7,4,4,51,225,11,14,3
2017,7,5,4,51,225,11,14,3
2017,7,5,4,51,225,11,14,3
2017,7,2,4,51,225,11,14,3
2017,7,2,4,51,225,11,14,3
2014,6,4,4,51,225,11,14,2
2018,4,5,4,51,225,11,14,0
2015,9,4,4,51,225,11,14,1
2013,2,5,4,144,2701,11,14,3
2013,11,4,4,51,225,11,14,2
2013,12,5,4,51,225,11,14,2
2013,12,4,4,51,225,11,14,2
2013,12,5,4,51,225,11,14,2
2013,1,4,4,51,225,11,14,3
2013,12,4,4,51,225,11,14,2
2013,12,4,4,51,225,11,14,2
2016,2,5,1,145,5194,11,14,3
2016,2,4,1,145,5194,11,14,3
2013,3,3,4,51,225,11,14,4
2013,3,4,4,51,225,11,14,4
2017,3,2,4,51,225,11,14,2
2017,3,1,4,51,225,11,14,2
2017,3,4,4,51,225,11,14,2
2017,3,4,4,51,225,11,14,2
2017,3,5,4,51,225,11,14,2
2013,7,5,4,51,225,11,14,3
2013,6,5,4,51,225,11,14,4
2016,8,5,4,51,225,11,14,3
2018,3,5,4,51,225,11,14,3
2016,8,4,4,51,225,11,14,3
2018,10,3,2,122,4406,11,14,2
2018,10,4,2,122,4406,11,14,2
2014,1,2,4,51,225,11,14,4
2013,11,2,4,98,634,11,14,1
2018,1,4,4,51,225,11,14,4
2017,7,4,4,51,225,11,14,1
2014,5,5,4,51,225,11,14,1
2013,9,5,4,51,225,11,14,3
2013,5,5,3,7,3692,11,14,1
2015,6,4,3,7,3692,11,14,1
2015,5,5,3,7,3692,11,14,1
2014,5,5,3,7,3692,11,14,1
2013,5,5,3,7,3692,11,14,1
2016,11,5,4,51,225,11,14,2
2016,11,3,4,51,225,11,14,2
2013,7,5,4,98,4861,11,14,1
2013,7,2,4,98,4861,11,14,1
2013,7,5,4,98,4861,11,14,1
2014,11,5,4,51,225,11,14,3
2015,10,3,4,51,225,11,14,3
2015,10,3,4,51,225,11,14,4
2015,10,3,4,51,225,11,14,4
2015,3,4,4,51,225,11,14,1
2015,3,5,4,51,225,11,14,1
2015,3,5,4,51,225,11,14,1
2015,3,4,4,51,225,11,14,1
2015,3,4,4,51,225,11,14,1
2014,9,4,4,51,225,11,14,3
2014,10,3,4,51,225,11,14,3
2014,9,4,4,51,225,11,14,3
2014,9,4,4,51,225,11,14,3
2014,10,5,4,51,225,11,14,4
2014,10,5,4,51,225,11,14,4
2015,10,5,4,51,225,11,14,3
2015,10,5,4,51,225,11,14,3
2015,10,5,4,51,225,11,14,3
2016,7,5,4,51,225,11,14,2
2015,10,5,4,51,225,11,14,3
2016,7,5,4,51,225,11,14,2
2017,8,5,4,51,225,11,14,3
2015,9,5,2,62,2147,11,14,3
2017,2,2,2,62,2147,11,14,1
2015,4,5,2,62,2147,11,14,3
2014,9,4,2,62,2147,11,14,2
2014,11,3,2,62,2147,11,14,3
2014,12,4,2,62,2147,11,14,3
2015,12,4,2,62,2147,11,14,3
2015,12,4,2,62,2147,11,14,3
2015,11,3,2,62,2147,11,14,3
2016,2,3,2,62,2147,11,14,3
2015,12,3,2,62,2147,11,14,3
2015,12,3,2,62,2147,11,14,3
2017,2,5,2,62,2147,11,14,1
2015,4,3,2,62,2147,11,14,3
2016,2,3,2,62,2147,11,14,3
2014,12,3,2,62,2147,11,14,3
2014,12,3,2,62,2147,11,14,3
2017,8,3,2,62,2147,11,14,3
2015,12,3,2,62,2147,11,14,3
2015,1,3,2,62,2147,11,14,3
2015,1,4,2,62,2147,11,14,4
2016,2,3,2,62,2147,11,14,3
2014,2,5,4,51,225,11,14,3
2014,2,5,4,51,225,11,14,3
2014,2,5,4,51,225,11,14,3
2014,2,4,4,51,225,11,14,3
2014,2,4,4,51,225,11,14,3
2014,2,5,4,51,225,11,14,3
2014,2,5,4,51,225,11,14,3
2014,2,5,4,51,225,11,14,3
2014,2,5,4,51,225,11,14,3
2013,3,5,4,51,225,11,14,3
2014,2,5,4,51,225,11,14,3
2016,6,5,2,62,2147,11,14,3
2016,6,4,2,62,2147,11,14,1
2016,6,4,2,62,2147,11,14,2
2016,6,4,2,62,2147,11,14,3
2018,10,4,4,51,225,11,14,3
2018,10,3,4,51,225,11,14,3
2016,9,3,4,51,225,11,14,3
2016,9,5,4,51,225,11,14,3
2016,9,4,4,51,225,11,14,3
2016,11,5,4,51,225,11,14,2
2016,11,3,4,51,225,11,14,2
2018,4,5,2,122,4406,11,14,4
2018,3,4,4,51,225,11,14,3
2018,4,3,4,51,225,11,14,3
2018,4,3,4,51,225,11,14,3
2018,4,3,4,51,225,11,14,3
2013,5,2,4,144,3764,11,14,3
2013,3,5,4,144,3764,11,14,3
2015,5,5,4,51,225,11,14,3
2015,5,3,4,51,225,11,14,2
2015,5,4,4,51,225,11,14,3
2016,5,5,4,51,225,11,14,2
2016,5,3,4,51,225,11,14,2
2015,5,4,4,51,225,11,14,0
2014,8,4,4,51,225,11,14,4
2018,12,4,4,51,225,11,14,2
2018,12,3,4,51,225,11,14,2
2018,12,3,4,51,225,11,14,2
2018,12,3,4,51,225,11,14,2
2018,12,3,4,51,225,11,14,2
2014,1,4,1,145,1170,11,14,2
2018,1,5,2,61,923,11,14,3
2017,9,3,2,81,2466,11,14,1
2014,7,4,2,81,2466,11,14,4
2015,11,2,2,81,2466,11,14,1
2017,8,3,2,81,2466,11,14,3
2015,12,4,2,81,2466,11,14,1
2017,8,4,2,81,2466,11,14,1
2014,11,3,2,81,2466,11,14,3
2017,8,4,2,81,2466,11,14,1
2017,7,3,2,81,2466,11,14,1
2014,9,5,2,81,2466,11,14,4
2017,8,3,2,81,2466,11,14,4
2017,8,3,2,81,2466,11,14,1
2014,5,5,2,62,4664,11,14,3
2016,3,5,2,62,4664,11,14,3
2016,3,5,2,62,4664,11,14,3
2016,3,3,2,62,4664,11,14,3
2016,4,5,2,62,4739,11,14,0
2016,4,5,2,62,4739,11,14,0
2017,12,4,2,62,4739,11,14,2
2017,12,3,2,62,4739,11,14,2
2017,12,4,2,62,4739,11,14,2
2017,12,4,2,62,4739,11,14,2
2014,8,4,2,62,4739,11,14,2
2015,4,2,2,31,1992,11,14,4
2017,2,5,2,62,2147,11,14,3
2017,2,5,2,62,2147,11,14,4
2014,10,3,2,81,2197,11,14,2
2014,12,3,2,81,2197,11,14,2
2014,8,3,2,81,2197,11,14,2
2014,11,4,2,81,2197,11,14,2
2014,12,3,2,81,2197,11,14,2
2014,8,4,2,81,2197,11,14,3
2018,12,5,2,62,4664,11,14,2
2018,12,2,2,62,4664,11,14,2
2016,10,5,2,62,123,11,14,4
2016,10,5,2,62,123,11,14,4
2013,12,4,2,109,2857,11,14,1
2015,8,4,2,62,1230,11,14,1
2015,8,4,2,62,1230,11,14,1
2017,1,3,3,7,2963,11,14,2
2017,1,5,3,7,2963,11,14,2
2017,2,4,1,27,776,15,1,3
2017,2,4,1,27,776,15,1,3
2017,2,4,1,27,776,15,1,1
2017,2,4,1,27,776,15,1,2
2015,6,4,1,145,3833,15,1,1
2015,6,4,1,145,3833,15,1,1
2017,1,3,2,61,2051,15,1,1
2017,1,5,2,61,2051,15,1,1
2018,9,4,0,125,1663,15,1,1
2016,11,4,2,62,2086,15,1,0
2016,11,4,2,62,2086,15,1,4
2016,11,4,2,62,2086,15,1,4
2019,10,4,4,110,5191,15,1,3
2017,8,4,2,61,2051,15,1,1
2016,8,5,4,110,5191,15,1,1
2019,10,4,2,62,2947,15,1,3
2019,10,4,2,62,2947,15,1,4
2018,3,4,4,110,5191,15,1,3
2018,3,5,4,110,5191,15,1,0
2018,3,4,4,110,5191,15,1,3
2018,3,5,4,110,5191,15,1,3
2015,11,5,4,110,5191,15,1,3
2017,10,5,4,110,5191,15,1,1
2016,7,5,2,62,2147,15,1,1
2017,4,4,4,110,5191,15,1,1
2014,5,5,4,110,5191,15,1,4
2019,3,4,4,110,5191,15,1,4
2017,4,5,2,62,4664,15,1,0
2017,5,4,2,62,2147,15,1,3
2017,5,5,2,62,2147,15,1,3
2018,5,5,2,62,2147,15,1,0
2017,5,5,2,62,2147,15,1,3
2017,8,5,2,62,2147,15,1,4
2017,1,5,2,62,2147,15,1,1
2017,5,4,2,61,2051,15,1,4
2017,5,3,2,61,2051,15,1,4
2017,5,4,2,61,2051,15,1,4
